link;titulo;descricao;ingredientes;instrucao;porcao
https://www.tastemade.com.br/videos/cheesecake-ferrero-rocher-2019;b'Cheesecake Ferrero Rocher';b'Essa receita de cheesecake ferrero rocher vai morar no seu cora\xc3\xa7\xc3\xa3o!';[b'2 \xc2\xbd  x\xc3\xadcaras de biscoito maria', b'5 unidades de Ferrero Rocher', b'\xc2\xbd  x\xc3\xadcara de manteiga derretida', b'1kg de cream cheese', b'3 ovos grandes', b'6  gemas', b'1 \xc2\xbc  x\xc3\xadcara de a\xc3\xa7\xc3\xbacar refinado', b'\xc2\xbe x\xc3\xadcara de creme azedo', b'1 colher de ch\xc3\xa1 de ess\xc3\xaancia de am\xc3\xaandoas', b'6 unidades de Raffaello', b'6 unidades de Ferrero Rocher', b'300g de chocolate ao leite', b'1 \xc2\xbc x\xc3\xadcara de creme de leite fresco', b'15 unidades de Ferrero Rocher', b'10 unidades de Raffaello'];[b'Triturar os biscoitos no processador at\xc3\xa9 obter uma farofinha. Adicionar o Ferrero Rocher e processar novamente. Juntar a manteiga e processar at\xc3\xa9 que esteja completamente incorporada.', b'Dispor em uma assadeira de fundo remov\xc3\xadvel, untada e com o fundo coberto com papel manteiga, pressionar com um copo ou com as costas de uma colher at\xc3\xa9 que a massa fique lisa e compacta. Reservar na geladeira.', b'Em uma tigela, adicionar o cream cheese, os ovos, as gemas, o a\xc3\xa7\xc3\xbacar, o creme azedo e a ess\xc3\xaancia de am\xc3\xaandoa. Com aux\xc3\xadlio de uma batedeira, bater at\xc3\xa9 ficar homog\xc3\xaaneo. ', b'Dispor na assadeira, juntar o Ferrero Rocher e o Raffaello.', b'Cobrir  a base da forma e as laterais com papel alum\xc3\xadnio, para evitar que a \xc3\xa1gua infiltre. Assar, em banho maria, em forno preaquecido a 190 graus por 1 hora e 30 minutos. ', b'Quando os lados estiverem firmes, mas o meio  ainda oscilar quando mover a forma, desligar o forno e deixar o cheesecake ficar no forno por uma hora.  Em seguida, retirar a forma do banho maria e deixar o cheesecake esfriar em sua forma. ', b'Picar o chocolate e colocar em uma tigela grande. Em uma panela, adicionar o creme de leite e levar ao fogo para ferver. Despejar o creme sobre o chocolate picado, certificando-se de que todos os peda\xc3\xa7os de chocolate est\xc3\xa3o submersos. Deixar repousar por 1 minuto, depois mexer lentamente at\xc3\xa9 formar um ganache sedoso. Deixe esfriar at\xc3\xa9 atingir uma consist\xc3\xaancia cremosa. ', b'Dispor em cima do cheesecake e espalhar para as bordas com as costas de uma colher. ', b'Decorar com o Ferrero Rocher e com o  Raffaello, alternando entre os dois at\xc3\xa9 cobrir toda a superf\xc3\xadcie do cheesecake.', b'Reservar na geladeira por pelo menos 4 horas ou de um dia para o outro.'];12 pessoas
https://www.tastemade.com.br/videos/bolinho-de-chuva-recheado-com-nutella-dona-benta;b'Bolinho de Chuva Recheado com Nutella';b'Ningu\xc3\xa9m vai resistir a esse delicioso bolinho de chuva recheado!';[b'300g de nutella', b'2 ovos', b'1 colher de sopa de \xc3\xb3leo', b'\xc2\xbd x\xc3\xadcara de leite', b'\xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'2 x\xc3\xadcaras de farinha de trigo', b'Raspas de 1 lim\xc3\xa3o', b'1 colher de ch\xc3\xa1 de fermento qu\xc3\xadmico', b'\xc3\x93leo para fritura', b'\xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar de confeiteiro com cacau em p\xc3\xb3'];[b'Com aux\xc3\xadlio de duas colheres, dispor por\xc3\xa7\xc3\xb5es de nutella em uma forma antiaderente. Levar ao freezer at\xc3\xa9 congelar.', b'Em uma tigela, misturar os ovos, o \xc3\xb3leo e o a\xc3\xa7\xc3\xbacar.', b'Adicionar o leite e juntar a farinha de trigo, aos poucos, at\xc3\xa9 que a mistura atinja a consist\xc3\xaancia ideal.', b'Acrescentar as raspas de lim\xc3\xa3o e, por \xc3\xbaltimo, misturar o fermento qu\xc3\xadmico.', b'Dispor uma por\xc3\xa7\xc3\xa3o de nutella congelada na massa do bolinho, com uma colher fazer com que fique completamente envolvida pela massa, ent\xc3\xa3o dispor no \xc3\xb3leo.', b'Fritar em temperatura m\xc3\xa9dia at\xc3\xa9 dourar dos dois lados.', b'Passar na mistura de a\xc3\xa7\xc3\xbacar e cacau e servir.'];
https://www.tastemade.com.br/videos/bolo-gelado-de-morango;b'Bolo Gelado de Morango';b'Aprenda a fazer essa diferente e deliciosa receita de bolo gelado de morango!';[b'4 gemas', b'1 \xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'100g de manteiga em ponto de pomada', b'1 x\xc3\xadcara de leite integral', b'1 1/2 x\xc3\xadcara de farinha', b'1 colher de sopa de fermento qu\xc3\xadmico', b'4 claras em neve', b'\xc2\xbe x\xc3\xadcara de leite integral', b'250g de morangos', b'\xc2\xbd lata de leite condensado', b'2 x\xc3\xadcaras de coco ralado'];[b'Com aux\xc3\xadlio da batedeira,  bater as gemas, o a\xc3\xa7\xc3\xbacar, a manteiga at\xc3\xa9 ficar uma mistura bem fofa e clara.', b'Adicionar o leite integral e misturar bem.', b'Acrescentar a farinha trigo e bater por mais 3 minutos. ', b'Com o aux\xc3\xadlio de um fouet, misturar o fermento delicadamente.', b'Adicionar as claras em neve \xc3\xa0 mistura mexendo delicadamente para incorporar. ', b'Dispor em uma forma untada com manteiga e polvilhada com farinha e levar para assar em forno preaquecido a 180 graus por 30 minutos ou at\xc3\xa9 que ao espetar com um palito este saia limpo.', b'Em um processador, bater os morango com o leite.', b'Em um recipiente dispor essa mistura e acrescentar o leite condensado.Reservar.', b'Depois de frio, cortar fatias quadradas de bolo, banhar na calda e passar no coco ralado.', b'Enrolar no papel alum\xc3\xadnio, refrigerar por, pelo menos, 2 horas e servir. Dica: Para manter o bolo \xc3\xbamido e fresquinho, armazenar no papel alum\xc3\xadnio at\xc3\xa9 o momento de servir.'];16 unidades
https://www.tastemade.com.br/videos/bolo-coelho-supergasbras;b'Bolo Coelho';b'Quer deixar a P\xc3\xa1scoa gravada na mem\xc3\xb3ria de todos? Fa\xc3\xa7a a nossa receita de bolo coelho!';[b'1 x\xc3\xadcara de chocolate branco derretido fracionado', b'\xc2\xbd x\xc3\xadcara de coco ralado', b'6 claras', b'1 \xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'480g de manteiga', b'3 bolos redondos de cenoura', b'3 x\xc3\xadcaras de brigadeiro', b'1 colher de sopa de ganache de chocolate', b'1 am\xc3\xaandoa confeitada', b'2 la\xc3\xa7os de pasta americana'];[b'Desenhar a orelha do coelho no papel manteiga, virar o papel e cobrir com o chocolate.', b'Dispor um palito na base da orelha, cobrir o palito com mais chocolate e polvilhar com coco ralado. Reservar na geladeira por 10 minutos ou at\xc3\xa9 que o chocolate esteja durinho.', b'Em banho maria cozinhar as claras com o a\xc3\xa7\xc3\xbacar por 5 minutos ou at\xc3\xa9 que os cristais de a\xc3\xa7\xc3\xbacar se dissolvam.', b'Bater a mistura, com aux\xc3\xadlio da batedeira, at\xc3\xa9 obter um merengue liso. Reservar.', b'Bater a manteiga, com aux\xc3\xadlio da batedeira, at\xc3\xa9 ficar fofa e branquinha.', b'Juntar \xe2\x85\x93 do merengue na manteiga e seguir batendo com a batedeira.', b'Adicionar o restante e bater bem. Reservar.', b'Dispor o bolo em uma superf\xc3\xadcie, com aux\xc3\xadlio de uma manga de confeitar, fazer um c\xc3\xadrculo com a cobertura bem na borda e completar o centro com o brigadeiro. Repetir esse procedimento em todas as camadas.', b'Finalizar com uma camada de bolo e cobrir com uma fina camada da cobertura.', b'Com aux\xc3\xadlio de uma manga de confeitar e um bico redondo ou de uma caneta para confeitaria, fazer os olhinhos com o ganache de chocolate.', b'Dispor a am\xc3\xaandoa para formar o nariz e finalizar com as orelhas de chocolate e com os lacinhos de pasta americana.'];10 pessoas
https://www.tastemade.com.br/videos/biscoito-patinha-de-coelho-dona-benta;b'Biscoito Patinha de Coelho';b'Deixe a sua P\xc3\xa1scoa muito mais gostosa para a crian\xc3\xa7ada, com esses deliciosos biscoitos de patinha de coelho!';[b'250g de farinha de trigo', b'90g de a\xc3\xa7\xc3\xbacar', b'125g de manteiga gelada', b'1 ovo batido', b'\xc2\xbd  x\xc3\xadcara de chocolate branco derretido', b'Corante rosa', b'\xc2\xbd  x\xc3\xadcara de chocolate meio amargo derretido'];[b'Juntar a farinha, o a\xc3\xa7\xc3\xbacar, a manteiga misturar com a ponta dos dedos at\xc3\xa9 obter uma farofinha.', b'Misturar o ovo at\xc3\xa9 obter uma massa lisa e homog\xc3\xaanea.', b'Cobrir a massa com um pl\xc3\xa1stico e levar a massa \xc3\xa0 geladeira durante 30 minutos.', b'Para cada patinha, fazer 3 bolinhas pequenas para os dedinhos e uma m\xc3\xa9dia para a base da patinha.', b'Dispor sobre uma forma antiaderente no formato da patinha e assar em forno preaquecido a 180 graus por 10 minutos.', b'Com os biscoitos ainda quentes, apertar cada bolinha com aux\xc3\xadlio de uma colher medida. Reservar para esfriar.', b'Voltar ao forno por mais 10 minutos ou at\xc3\xa9 dourar.', b'Misturar no chocolate branco algumas gotinhas de corante rosa e misturar bem.', b'Com aux\xc3\xadlio de uma manga de confeitar ou de uma colherinha, dispor o chocolate nos biscoitos preenchendo cada buraquinho.'];12
https://www.tastemade.com.br/programas/pra-ver-ou-pra-comer/sorvete-preto;b'SORVETE PRETO \xc3\xa9 PRA VER ou PRA COMER?';b'Faz bem para a sa\xc3\xbade, deixa uma cor maravilhosa, mas ser\xc3\xa1 que o carv\xc3\xa3o ativado tamb\xc3\xa9m fica gostoso na comida? \xc3\x89 isso que Clarisse investiga nesse epis\xc3\xb3dio! ';[b'2 x\xc3\xadcaras de creme de leite fresco', b'1 x\xc3\xadcara de leite', b'\xe2\x85\x94 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'\xc2\xbc x\xc3\xadcara de carv\xc3\xa3o ativado', b'\xc2\xbc x\xc3\xadcara de cacau em p\xc3\xb3', b'\xc2\xbd colher de ch\xc3\xa1 de ess\xc3\xaancia de baunilha', b'\xc2\xbc colher de ch\xc3\xa1 de extrato de menta'];[b'Em uma panela, dispor o creme de leite, o leite e o a\xc3\xa7\xc3\xbacar.', b'Aquecer em fogo baixo at\xc3\xa9 o a\xc3\xa7\xc3\xbacar dissolver completamente.', b'Dispor em uma tigela, juntar o carv\xc3\xa3o ativado, o chocolate em p\xc3\xb3, a ess\xc3\xaancia de baunilha e o extrato de menta.', b'Colocar na sorveteira at\xc3\xa9 ficar consistente.', b'Dispor em um recipiente e levar ao freezer, por 3 horas ou at\xc3\xa9 que esteja firme para fazer bolas.'];6 pessoas
https://www.tastemade.com.br/videos/pao-doce-de-canela;b'P\xc3\xa3o Doce de Canela';b'Quem resiste a um p\xc3\xa3o doce de canela fofinho e delicioso?';[b'3 x\xc3\xadcaras de farinha de trigo', b'3 colheres de sopa de a\xc3\xa7\xc3\xbacar ', b'1 pitada de sal', b'1 colher de sopa de fermento biol\xc3\xb3gico seco', b'100g de iogurte natural', b'\xc2\xbe x\xc3\xadcara de leite ', b'2 colheres de sopa de manteiga sem sal derretida ', b'1 ovo', b'\xc2\xbc x\xc3\xadcara de a\xc3\xa7\xc3\xbacar cristal', b'\xc2\xbc x\xc3\xadcara de a\xc3\xa7\xc3\xbacar mascavo', b'1 colher de ch\xc3\xa1 de canela em p\xc3\xb3', b'50g manteiga sem sal em temperatura ambiente', b'1 ovo batido'];[b'Em um recipiente, misturar a farinha, o a\xc3\xa7\xc3\xbacar, o sal e o fermento.', b'Adicionar o iogurte, o leite, a manteiga derretida, o ovo e misturar bem. ', b'Trabalhar a massa por aproximadamente, 10 minutos. Fazer uma bola e deixar descansar por 20 minutos.', b'Misturar o a\xc3\xa7\xc3\xbacar cristal, o a\xc3\xa7\xc3\xbacar mascavo e a canela.', b'Abrir a massa em forma de um ret\xc3\xa2ngulo, pincelar a manteiga e polvilhar a mistura de a\xc3\xa7\xc3\xbacar e canela.', b'Enrolar a massa e dispor em uma forma de bolo ingl\xc3\xaas untada e polvilhada com farinha. ', b'Deixar crescer por 30 minutos, pincelar com o ovo batido e assar em forno preaquecido a 200 graus por, aproximadamente, 30 minutos ou at\xc3\xa9 que esteja bem dourado.'];6 pessoas
https://www.tastemade.com.br/videos/bolo-de-estrela;b'Bolos de Estrela';b'Esses bolos de estrela querem morar no c\xc3\xa9u da sua boca!';[b'12 biscoitos grandes cream cracker', b'1 caixa de mistura para bolo de chocolate', b'250 g de chocolate amargo picado', b'300ml de creme de leite fresco', b'3 claras', b'\xc2\xbd colher de ch\xc3\xa1 de cremor de t\xc3\xa1rtaro', b'2 colheres de sopa de a\xc3\xa7\xc3\xbacar de confeiteiro', b'180g de glucose de milho', b'80g de a\xc3\xa7\xc3\xbacar de confeiteiro'];[b'Cortar uma fita de papel alum\xc3\xadnio e arrumar os biscoitos um do lado do outro com 1 cm de dist\xc3\xa2ncia. Reservar algumas para depois.', b'Fechar os biscoitos dentro do papel alum\xc3\xadnio e formatar uma estrela.', b'Dispor a estrela sobre outra folha de alum\xc3\xadnio e fechar bem as bordas para a massa n\xc3\xa3o escorrer. Colocar a estrela em uma forma rasa.', b'Dispor a mistura de bolo e levar ao forno, durante 30 minutos a 180 graus. ', b'Retirar da forma e deixar o bolo esfriar em uma grade.', b'Em uma tigela dispor o chocolate picado e adicionar o creme de leite quente. Esperar 1 minutos e mexer at\xc3\xa9 obter uma mistura homog\xc3\xaanea. ', b'Cobrir o bolo com uma parte da ganache. Passar um pouco de ganache no restante dos biscoitos e colar nas bordas do bolo. Cuidando para que os biscoitos fiquem em uma altura maior que o bolo.', b'Dispor o restante da ganache sobre o bolo.', b'Em uma panelinha dispor 80g de a\xc3\xa7\xc3\xbacar de confeiteiro junto com a glucose. Deixar levantar fervura, at\xc3\xa9 obter uma calda.', b'Em outra tigela, bater as claras, o a\xc3\xa7\xc3\xbacar e o cremor de t\xc3\xa1rtaro at\xc3\xa9 formar picos.', b'Aos poucos, adicionar a calda de glucose e seguir batendo at\xc3\xa9 as claras em neve ficarem firmes e formar um marshmallow. ', b'Decorar o bolo e queimar com a ajuda de uma ma\xc3\xa7arico. '];6 pessoas
https://www.tastemade.com.br/videos/cookie-bb-8;b'Cookie BB-8';b'Aprenda a fazer em casa o cookie do rob\xc3\xb4 mais fofinho da saga Star Wars!';[b'2 x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar de confeiteiro ', b'2 claras ', b'1 colher de sopa de suco de lim\xc3\xa3o', b'Corante laranja ', b'1 colher de ch\xc3\xa1 de corante preto + 5 gotas', b'Saco de confeitar ', b'Palito de dente', b'Aro redondo ', b'Biscoito em formato do bb8 '];[b'Bater as claras at\xc3\xa9 come\xc3\xa7ar a espumar. Adicionar o a\xc3\xa7\xc3\xbacar aos poucos e continuar batendo por aproximadamente 6 minutos.', b'Adicionar o lim\xc3\xa3o e bater por mais 3 minutos.', b'Separar quatro potinhos com 2 colheres de sopa em cada do glac\xc3\xaa.', b'Em um potinho, colocar o corante laranja e misturar at\xc3\xa9 obter uma cor laranja m\xc3\xa9dio. Adicionar 4 gotinhas de \xc3\xa1gua para dissolver um pouco o glac\xc3\xaa. Colocar em um saco de confeitar e reservar.', b'Em outro potinho, colocar aproximadamente, cinco gotas corante preto e misturar at\xc3\xa9 obter uma cor cinza claro. Adicionar 4 gotinhas de \xc3\xa1gua para dissolver um pouco o glac\xc3\xaa. Colocar em um saco de confeitar e reservar.', b'No terceiro potinho, colocar 1 colher de ch\xc3\xa1 ou o quanto baste de corante preto e misturar at\xc3\xa9 obter uma cor preta escura. Adicionar 4 gotinhas de \xc3\xa1gua para dissolver um pouco o glac\xc3\xaa e reservar.', b'E no quanto potinho, adicionar umas 5 gotinhas de \xc3\xa1gua, misturar e colocar no saco de confeitar. ', b'Com o glac\xc3\xaa branco, contornar toda a volta do biscoito bb8, e depois preencher toda a parte interna at\xc3\xa9 que todo o biscoito esteja branco. Com o aux\xc3\xadlio de um palito de dente, espalhar o glac\xc3\xaa para deixar lisinho e preencher os buraquinhos que n\xc3\xa3o estejam cobertos.', b'Reservar por 20 minutos ou at\xc3\xa9 que o glac\xc3\xaa esteja seco.', b'Com o aro redondo ligeiramente banhado no glac\xc3\xaa laranja, fazer 4 marca\xc3\xa7\xc3\xb5es na parte debaixo do bb8, sendo uma no meio e tr\xc3\xaas na laterais.', b'Com o glac\xc3\xaa laranja, contornar essas marca\xc3\xa7\xc3\xb5es at\xc3\xa9 obter uma espessura mais grossa. Com o aux\xc3\xadlio de um palito de dente, puxar quatro risquinhos na parte interna do c\xc3\xadrculo.', b'Com o glac\xc3\xaa cinza, fazer riscos paralelos na parte interna dos c\xc3\xadrculos alaranjados.', b'E ligar cada c\xc3\xadrculo com um tra\xc3\xa7o cinza.', b'Na parte de cima do bb8, tra\xc3\xa7ar 2 riscos paralelos embaixo e dois em cima.', b'Com o aux\xc3\xadlio de uma palito de dente, fazer os dois olhinhos, um maior \xc3\xa9 um menor, com o corante preto. E sobre eles, colocar uma gotinha pequena de corante branco, com o aux\xc3\xadlio de um palito.', b'Com o corante laranja, tra\xc3\xa7ar um risco de cada lado do olho. E fazer pequenos tra\xc3\xa7os na vertical sobre as linhas cinzas.', b'Reservar para o glac\xc3\xaa secar e servir.'];10 unidades
https://www.tastemade.com.br/videos/espelho-espelho-bolo-meu;b'ESPELHO ESPELHO (BOLO) MEU ';b'Existe algum bolo mais lindo do que esses?';[b'350g de farinha de trigo', b'450g de a\xc3\xa7\xc3\xbacar de confeiteiro', b'100g de cacau em p\xc3\xb3', b'1 colher de ch\xc3\xa1 de bicarbonato de s\xc3\xb3dio ', b'1 colher de ch\xc3\xa1 de sal ', b'350 g de manteiga sem sal, em temperatura ambiente', b'4 ovos ', b'350 ml de leite integral ', b'500g de buttercream ', b'4 gotas de corante em gel rosa', b'2 colheres de ch\xc3\xa1 de aromatizante de framboesa ', b'500g de buttercream de baunilha', b'400 gramas de leite condensado ', b'600 gramas de a\xc3\xa7\xc3\xbacar cristal', b'300 gramas de \xc3\xa1gua', b'700 gramas de chocolate branco', b'40 gramas de gelatina (+ 1/2 x\xc3\xadcara de \xc3\xa1gua para florescer)', b'Corante aliment\xc3\xadcio azul \xc3\xa1gua', b'3 gotas de corante em gel rosa'];[b'Em uma tigela, misturar a farinha, o a\xc3\xa7\xc3\xbacar, o cacau, o bicarbonato e sal.', b'Adicionar a manteiga e bater com uma batedeira at\xc3\xa9 formar grumos.', b'Juntar o leite e os ovos e bater at\xc3\xa9 obter uma mistura homog\xc3\xaanea. ', b'Dispor 2/3 da massa em uma forma forrada com papel manteiga de 18cm.', b'O restante da massa, dispor em uma forma forrada com papel manteiga de 13cm.', b'Assar a 180 graus.', b'Em uma tigela, bater o buttercream com o aromatizante e o corante rosa.', b'Cortar o bolo maior em 3 partes e aparar o topo para ficar reto. Aparar o topo do bolo pequeno tamb\xc3\xa9m.', b'Em um prato, dispor um pouco do buttercream no centro e colocar uma parte do bolo maior por cima. ', b'Fazer uma camada de buttercream de framboesa, e colocar outra camada de bolo, repetir a opera\xc3\xa7\xc3\xa3o at\xc3\xa9 terminar o bolo grande. ', b'Com uma esp\xc3\xa1tula espalhar buttercream pelo bolo e deixar nivelado. Deixar descansado.', b'Hidratar a gelatina com \xc2\xbd x\xc3\xadcara de \xc3\xa1gua e reservar por 5 minutos.', b'Aquecer o leite, a\xc3\xa7\xc3\xbacar e \xc3\xa1gua em uma panela em fogo m\xc3\xa9dio at\xc3\xa9 ferver.', b'Adicionar a gelatina e mexer at\xc3\xa9 dissolver.', b'Em uma tigela, dispor o chocolate branco e juntar a mistura de gelatina.', b'Bater com um mixer at\xc3\xa9 obter uma mistura lisa.', b'Passar a mistura por uma peneira.  ', b'Dividir a mistura em duas tigelas separadas.', b'Em uma tigela, colocar o corante branco e rosa, no outro colocar o corante branco e azul \xc3\xa1gua.', b'Cobrir os bolos com o buttercream de baunilha e deixar esfriar.', b'Dispor o bolo menor sobre o bolo maior.', b'Colocar o bolo sobre uma forma redonda para escorrer a cobertura.', b'Comece com a cobertura rosa e v\xc3\xa1 alternando com a azul at\xc3\xa9 obter o resultado desejado.'];
https://www.tastemade.com.br/videos/esse-bolo-vai-te-deixar-chocado;b'Esses Bolos V\xc3\xa3o Te Deixar Chocado';b'Esses bolo s\xc3\xa3o t\xc3\xa3o incr\xc3\xadveis que v\xc3\xa3o te deixar de boca aberta!';[b'1 bolo pronto de 20cm', b'12 a 16 bolachas champagne', b'10 a 12 profiteroles ', b'400g de creme de confeiteiro', b'corantes coloridos', b'350g de chocolate branco', b'\xc2\xbd de x\xc3\xadcara de \xc3\xa1gua', b'36g de gelatina em p\xc3\xb3', b'3 \xc2\xbe de creme de leite fresco', b'frutas vermelhas frescas', b'folhas de hortel\xc3\xa3', b'raspas de chocolate branco'];[b'Em uma forma de 20cm, dispor o bolo pronto. Ao redor espetar as bolachas champagnes uma ao lado da outra.', b'Distribuir o creme de confeiteiro em tigelinhas e colorir com as cores desejadas. Rechear os profiteroles com o creme e dispor no centro do bolo.', b'Derreter o chocolate branco em banho-maria. Em uma tigelinha, dispor a gelatina na \xc3\xa1gua para hidratar. ', b'Em uma panelinha aquecer \xe2\x85\x93 do creme de leite, quando estiver morno, adicionar a gelatina e misturar bem para dissolver. ', b'Adicionar o creme de leite no chocolate derretido e misturar bem. ', b'Bater o restante do creme de leite em chantilly, adicionar a mistura do chocolate no chantilly delicadamente. ', b'Colocar o mousse sobre os profiteroles. Levar a geladeira para firmar.', b'Quando estiver firme, decorar com as frutas e folhas de hortel\xc3\xa3.'];
